post_id,year,price,beds,word
6495905146,2018,3075,1,beautiful
5493179386,2016,2800,0,beautiful
pre2013_4036,2008,4300,4,beautiful
pre2013_13175,2012,2700,3,beautiful
pre2013_82961,2006,950,0,beautiful
4634117186,2014,1560,0,beautiful
6464162595,2018,3250,2,beautiful
pre2013_45243,2011,3600,4,beautiful
pre2013_7875,2011,3295,4,beautiful
pre2013_63356,2012,1500,1,beautiful
pre2013_44149,2011,3600,4,beautiful
pre2013_33826,2011,1350,1,beautiful
pre2013_25474,2007,1150,1,beautiful
pre2013_39183,2011,2795,2,beautiful
pre2013_45260,2011,950,1,beautiful
6578443058,2018,3800,2,beautiful
4264231639,2013,3800,2,beautiful
5829440996,2016,2295,1,beautiful
6259921070,2017,2150,1,beautiful
6624844744,2018,2695,1,beautiful
pre2013_78719,2008,3050,3,beautiful
pre2013_67174,2012,3295,3,beautiful
6525169955,2018,3400,2,beautiful
5739776364,2016,2999,2,beautiful
pre2013_17308,2012,1500,1,beautiful
6525175647,2018,2750,1,beautiful
pre2013_116546,2001,1200,0,beautiful
pre2013_151673,2006,830,1,beautiful
pre2013_128468,2004,2650,2,beautiful
pre2013_9892,2011,2890,2,beautiful
pre2013_118718,2004,795,1,beautiful
pre2013_118700,2004,895,1,beautiful
pre2013_129955,2004,700,0,beautiful
pre2013_92,2006,2450,2,beautiful
pre2013_1821,2006,3950,3,beautiful
pre2013_83352,2006,3500,4,beautiful
pre2013_83352,2006,3500,4,beautiful
pre2013_153313,2006,3950,3,beautiful
pre2013_134893,2005,1300,1,beautiful
pre2013_60572,2012,2200,3,beautiful
pre2013_123727,2004,1850,3,beautiful
pre2013_143952,2005,800,0,beautiful
pre2013_156443,2006,1395,3,beautiful
pre2013_156566,2006,1550,3,beautiful
pre2013_151256,2006,2300,4,beautiful
pre2013_7013,2008,1200,1,beautiful
pre2013_151295,2006,2500,3,beautiful
pre2013_79228,2008,2800,4,beautiful
pre2013_5649,2008,3500,1,beautiful
pre2013_151557,2006,2200,3,beautiful
pre2013_545,2006,3950,3,beautiful
pre2013_28769,2010,1300,2,beautiful
pre2013_76892,2010,3850,5,beautiful
pre2013_8718,2011,2490,3,beautiful
pre2013_134816,2005,850,0,beautiful
pre2013_38106,2011,2500,4,beautiful
pre2013_39548,2011,950,1,beautiful
5615351066,2016,2295,2,beautiful
pre2013_131358,2004,750,0,beautiful
pre2013_54920,2012,1900,2,beautiful
pre2013_54908,2012,2000,3,beautiful
pre2013_54905,2012,2000,3,beautiful
pre2013_132255,2004,2050,3,beautiful
pre2013_32801,2011,2100,3,beautiful
pre2013_132455,2004,2050,3,beautiful
pre2013_132455,2004,2050,3,beautiful
4689193203,2014,3500,3,beautiful
pre2013_132961,2004,2395,2,beautiful
pre2013_35198,2011,1400,2,beautiful
6253831457,2017,3200,2,beautiful
pre2013_28674,2008,2395,3,beautiful
pre2013_71990,2012,8495,3,beautiful
pre2013_25412,2007,2000,2,beautiful
pre2013_54884,2012,1260,3,beautiful
pre2013_66776,2012,3960,5,beautiful
pre2013_155957,2006,950,1,beautiful
pre2013_38121,2011,1975,3,beautiful
5403582680,2016,1500,1,beautiful
pre2013_160104,2008,1890,2,beautiful
pre2013_21003,2012,1700,3,beautiful
pre2013_151616,2006,1550,3,beautiful
pre2013_159623,2006,3500,4,beautiful
5439938054,2016,2000,2,beautiful
5538056697,2016,2150,2,beautiful
pre2013_52298,2012,1440,1,beautiful
pre2013_17303,2012,1500,2,beautiful
5752395660,2016,3150,4,beautiful
pre2013_53822,2012,1295,2,beautiful
pre2013_59714,2012,1500,2,beautiful
4248360839,2013,925,0,beautiful
pre2013_153018,2006,1300,2,beautiful
pre2013_43743,2011,3500,5,beautiful
5220012076,2015,4600,4,beautiful
6370785720,2017,2595,3,beautiful
pre2013_56216,2012,1350,1,beautiful
pre2013_12834,2012,1600,3,beautiful
pre2013_77306,2010,2995,3,beautiful
6370786181,2017,2395,3,beautiful
5413926289,2016,3300,3,beautiful
pre2013_53811,2012,1250,2,beautiful
pre2013_56489,2012,1900,2,beautiful
6546046258,2018,3700,2,beautiful
6558772912,2018,3700,2,beautiful
pre2013_78718,2008,1695,NA,beautiful
6370750051,2017,1995,2,beautiful
6525169848,2018,3700,2,beautiful
pre2013_116691,2001,900,1,beautiful
pre2013_117013,2001,1000,1,beautiful
pre2013_127086,2004,2200,3,beautiful
pre2013_86652,2003,1495,1,beautiful
pre2013_86642,2003,1500,2,beautiful
pre2013_2202,2008,1625,2,beautiful
pre2013_127511,2004,1125,1,beautiful
pre2013_86873,2003,1025,1,beautiful
pre2013_86925,2003,1395,2,beautiful
pre2013_151672,2006,850,1,beautiful
pre2013_77609,2009,925,0,beautiful
pre2013_128023,2004,1695,3,beautiful
pre2013_117561,2004,1025,1,beautiful
pre2013_128097,2004,2050,1,beautiful
pre2013_117768,2004,795,1,beautiful
pre2013_117748,2004,1627,1,beautiful
pre2013_128877,2004,1300,1,beautiful
pre2013_118403,2004,925,2,beautiful
pre2013_118620,2004,1500,1,beautiful
pre2013_118717,2004,1950,2,beautiful
pre2013_118816,2004,1300,2,beautiful
pre2013_118842,2004,1395,1,beautiful
pre2013_118867,2004,1395,1,beautiful
pre2013_119160,2004,775,0,beautiful
pre2013_130630,2004,750,1,beautiful
pre2013_130592,2004,765,0,beautiful
pre2013_152806,2006,895,1,beautiful
pre2013_119404,2004,1100,1,beautiful
pre2013_122770,2004,795,0,beautiful
pre2013_119760,2004,980,1,beautiful
pre2013_150,2006,1200,1,beautiful
pre2013_132363,2004,1695,3,beautiful
pre2013_120656,2004,995,0,beautiful
pre2013_22436,2012,1300,2,beautiful
pre2013_120969,2004,775,1,beautiful
pre2013_124536,2004,1695,3,beautiful
pre2013_133123,2004,1900,2,beautiful
pre2013_153218,2006,650,0,beautiful
pre2013_36072,2011,775,0,beautiful
pre2013_37292,2011,1000,1,beautiful
pre2013_121574,2004,775,1,beautiful
pre2013_135489,2005,1550,1,beautiful
pre2013_135595,2005,1695,3,beautiful
pre2013_1009,2006,895,NA,beautiful
pre2013_121773,2004,775,1,beautiful
5966985816,2017,4200,2,beautiful
pre2013_122148,2004,775,1,beautiful
pre2013_136810,2005,825,1,beautiful
pre2013_137232,2005,1375,1,beautiful
pre2013_137280,2005,1477,1,beautiful
pre2013_137235,2005,1695,3,beautiful
pre2013_138492,2005,1350,1,beautiful
pre2013_138725,2005,795,1,beautiful
pre2013_139248,2005,1025,1,beautiful
pre2013_139231,2005,1350,1,beautiful
pre2013_42126,2011,1650,1,beautiful
pre2013_139955,2005,750,1,beautiful
pre2013_140752,2005,1075,1,beautiful
pre2013_123614,2004,1995,3,beautiful
pre2013_123993,2004,775,1,beautiful
pre2013_44489,2011,1975,2,beautiful
pre2013_26968,2007,1000,1,beautiful
pre2013_142720,2005,795,NA,beautiful
pre2013_124493,2004,975,1,beautiful
pre2013_124456,2004,1325,1,beautiful
pre2013_124946,2004,1200,1,beautiful
pre2013_124981,2004,1695,3,beautiful
pre2013_26485,2007,1095,1,beautiful
pre2013_125925,2004,1750,1,beautiful
5549035885,2016,2930,1,beautiful
pre2013_126167,2004,895,0,beautiful
5398649652,2016,1895,1,beautiful
pre2013_151073,2006,850,1,beautiful
pre2013_151233,2006,1650,2,beautiful
pre2013_126937,2004,1595,NA,beautiful
pre2013_126949,2004,2200,3,beautiful
pre2013_79217,2008,980,1,beautiful
pre2013_151420,2006,1295,2,beautiful
pre2013_159818,2007,1550,2,beautiful
pre2013_127695,2004,875,NA,beautiful
pre2013_127633,2004,2150,1,beautiful
pre2013_15036,2012,1125,1,beautiful
pre2013_141295,2005,1700,3,beautiful
pre2013_128191,2004,695,0,beautiful
pre2013_6483,2009,900,1,beautiful
pre2013_6447,2009,985,1,beautiful
pre2013_151979,2006,1350,2,beautiful
pre2013_128667,2004,2050,NA,beautiful
5774786235,2016,2695,1,beautiful
4017934032,2013,950,1,beautiful
pre2013_16003,2012,975,NA,beautiful
4106240652,2013,2300,2,beautiful
pre2013_129513,2004,775,1,beautiful
pre2013_129474,2004,1750,1,beautiful
pre2013_129619,2004,1600,1,beautiful
5519317385,2016,4295,3,beautiful
pre2013_130159,2004,895,1,beautiful
pre2013_3025,2006,1475,0,beautiful
pre2013_136817,2005,1295,2,beautiful
pre2013_137508,2005,1500,3,beautiful
pre2013_18527,2012,775,0,beautiful
pre2013_152944,2006,1275,2,beautiful
pre2013_152913,2006,1595,2,beautiful
pre2013_12359,2011,950,1,beautiful
pre2013_131311,2004,1495,1,beautiful
5622445765,2016,1995,1,beautiful
pre2013_140619,2005,1400,2,beautiful
5171358297,2015,2871,1,beautiful
pre2013_21733,2012,1800,3,beautiful
pre2013_25878,2007,5000,4,beautiful
pre2013_22031,2012,1250,1,beautiful
pre2013_33804,2011,1900,1,beautiful
pre2013_82921,2006,1250,1,beautiful
pre2013_132778,2004,695,0,beautiful
pre2013_132840,2004,700,0,beautiful
pre2013_133015,2004,1850,2,beautiful
pre2013_143559,2005,2700,4,beautiful
pre2013_133654,2005,1900,3,beautiful
pre2013_134292,2005,1550,1,beautiful
pre2013_5453,2007,850,0,beautiful
pre2013_135264,2005,1695,3,beautiful
pre2013_135374,2005,1375,1,beautiful
pre2013_154887,2007,1650,1,beautiful
pre2013_57783,2012,1760,1,beautiful
pre2013_135871,2005,750,1,beautiful
pre2013_136092,2005,1375,1,beautiful
pre2013_78014,2008,1475,1,beautiful
pre2013_136885,2005,750,1,beautiful
pre2013_136990,2005,1390,1,beautiful
6447105916,2018,3295,2,beautiful
pre2013_139043,2005,850,1,beautiful
pre2013_41691,2011,2950,3,beautiful
pre2013_42134,2011,1425,1,beautiful
pre2013_139944,2005,2050,2,beautiful
pre2013_62214,2012,1895,1,beautiful
pre2013_159859,2007,1495,1,beautiful
pre2013_140842,2005,1250,2,beautiful
pre2013_34208,2011,1050,1,beautiful
pre2013_142467,2005,1150,1,beautiful
pre2013_27015,2007,2695,3,beautiful
pre2013_27015,2007,2695,3,beautiful
pre2013_2182,2008,750,NA,beautiful
pre2013_7254,2008,1550,1,beautiful
pre2013_143179,2005,1250,2,beautiful
pre2013_27351,2007,1150,2,beautiful
pre2013_156391,2006,850,1,beautiful
pre2013_143988,2005,1075,1,beautiful
pre2013_144323,2005,960,0,beautiful
pre2013_144620,2005,2500,2,beautiful
pre2013_27641,2007,1800,2,beautiful
pre2013_4589,2008,2195,3,beautiful
pre2013_17465,2012,2495,2,beautiful
pre2013_17738,2012,930,3,beautiful
pre2013_12937,2012,1950,2,beautiful
pre2013_3672,2008,1750,2,beautiful
pre2013_68631,2012,2450,2,beautiful
5382596085,2016,2624,1,beautiful
pre2013_156357,2006,2225,2,beautiful
5434178176,2016,2450,1,beautiful
pre2013_156494,2006,900,1,beautiful
pre2013_156490,2006,1100,2,beautiful
pre2013_156533,2006,1190,2,beautiful
pre2013_25037,2006,1225,1,beautiful
pre2013_1450,2006,850,1,beautiful
5419601454,2016,2000,1,beautiful
pre2013_71515,2012,2195,2,beautiful
pre2013_151565,2006,895,0,beautiful
pre2013_77298,2010,1025,1,beautiful
pre2013_158207,2006,795,0,beautiful
pre2013_15276,2012,1250,1,beautiful
5454464481,2016,3500,2,beautiful
pre2013_28755,2010,2395,2,beautiful
pre2013_7609,2010,1500,2,beautiful
6367577764,2017,2700,1,beautiful
pre2013_15992,2012,1550,1,beautiful
5606364016,2016,3399,2,beautiful
pre2013_19489,2012,1199,2,beautiful
pre2013_16962,2012,1100,3,beautiful
pre2013_7676,2011,1075,1,beautiful
4634383524,2014,3200,2,beautiful
pre2013_18365,2012,1095,2,beautiful
6610263717,2018,2695,1,beautiful
5824584117,2016,2350,1,beautiful
pre2013_57773,2012,2500,2,beautiful
pre2013_668,2006,1095,1,beautiful
5650283104,2016,2050,1,beautiful
5091524025,2015,1795,2,beautiful
pre2013_56218,2012,1999,2,beautiful
pre2013_62567,2012,1500,0,beautiful
6331669582,2017,1670,0,beautiful
pre2013_47854,2012,1512,1,beautiful
4010724618,2013,1700,1,beautiful
pre2013_10467,2012,1100,1,beautiful
pre2013_64133,2012,1875,1,beautiful
pre2013_44152,2011,700,0,beautiful
5091522826,2015,1595,1,beautiful
5558030868,2016,1700,1,beautiful
pre2013_14615,2012,1250,2,beautiful
5674109825,2016,3000,1,beautiful
pre2013_22087,2012,1500,1,beautiful
5628089505,2016,3462,2,beautiful
pre2013_13383,2012,1500,1,beautiful
5454102203,2016,2150,1,beautiful
pre2013_18729,2012,1900,1,beautiful
pre2013_12925,2012,1250,2,beautiful
6562025988,2018,3800,2,beautiful
pre2013_49088,2012,650,0,beautiful
5369995639,2016,2850,2,beautiful
5807501635,2016,2300,3,beautiful
6517364736,2018,2550,1,beautiful
pre2013_13154,2012,1095,1,beautiful
pre2013_117041,2001,2450,3,beautiful
pre2013_13978,2012,2100,4,beautiful
pre2013_127767,2004,1950,3,beautiful
pre2013_127870,2004,1370,2,beautiful
pre2013_132241,2004,1370,2,beautiful
pre2013_120695,2004,950,1,beautiful
pre2013_121149,2004,2600,3,beautiful
pre2013_121607,2004,2300,3,beautiful
pre2013_122682,2004,750,0,beautiful
pre2013_60134,2012,1300,2,beautiful
pre2013_123251,2004,2200,3,beautiful
pre2013_140079,2005,1800,2,beautiful
pre2013_140978,2005,1600,2,beautiful
pre2013_28075,2008,1375,1,beautiful
pre2013_152303,2006,1150,2,beautiful
pre2013_130537,2004,740,0,beautiful
pre2013_138299,2005,750,0,beautiful
pre2013_218,2006,795,0,beautiful
pre2013_43776,2011,2000,3,beautiful
pre2013_132498,2004,750,0,beautiful
pre2013_159570,2006,1795,2,beautiful
pre2013_135846,2005,1500,3,beautiful
5414008505,2016,2300,1,beautiful
pre2013_155187,2007,1195,2,beautiful
pre2013_139563,2005,1500,2,beautiful
pre2013_151080,2006,950,1,beautiful
pre2013_155066,2007,1145,2,beautiful
pre2013_16196,2012,2245,1,beautiful
pre2013_78334,2008,650,1,beautiful
pre2013_49064,2012,2000,2,beautiful
4623084857,2014,2950,2,beautiful
5419584214,2016,2300,1,beautiful
pre2013_151953,2006,1150,2,beautiful
3812466170,2013,2250,2,beautiful
pre2013_8875,2011,1895,5,beautiful
5519532170,2016,3500,2,beautiful
pre2013_158928,2006,1800,1,beautiful
pre2013_48753,2012,1250,2,beautiful
5591754942,2016,2899,4,beautiful
4623091260,2014,2950,2,beautiful
pre2013_79589,2006,1200,2,beautiful
pre2013_63751,2012,1200,1,beautiful
4682530442,2014,3300,2,beautiful
5614773863,2016,3295,3,beautiful
pre2013_26872,2007,1950,3,beautiful
6483402078,2018,2785,2,beautiful
pre2013_63773,2012,1350,1,beautiful
5615364524,2016,1495,1,beautiful
5741292396,2016,2950,2,beautiful
pre2013_60541,2012,1800,2,beautiful
5517803649,2016,2498,2,beautiful
pre2013_125829,2004,2200,4,beautiful
pre2013_13984,2012,2100,4,beautiful
pre2013_151460,2006,1800,4,beautiful
pre2013_5909,2009,1500,2,beautiful
pre2013_5061,2007,2000,3,beautiful
pre2013_158490,2006,3100,3,beautiful
pre2013_30902,2011,925,1,beautiful
pre2013_41669,2011,699,0,beautiful
pre2013_32795,2011,1200,2,beautiful
pre2013_33312,2011,799,0,beautiful
pre2013_15825,2012,2195,2,beautiful
pre2013_36892,2011,1600,3,beautiful
pre2013_60161,2012,850,0,beautiful
pre2013_136349,2005,925,3,beautiful
6524368607,2018,1649,1,beautiful
pre2013_43700,2011,2000,4,beautiful
pre2013_44906,2011,1995,4,beautiful
pre2013_150810,2006,1700,3,beautiful
5626576660,2016,2495,2,beautiful
pre2013_49628,2012,1625,4,beautiful
5481537228,2016,2700,2,beautiful
pre2013_151619,2006,1950,1,beautiful
pre2013_29124,2011,1800,3,beautiful
pre2013_29098,2011,1800,3,beautiful
3878937529,2013,1200,2,beautiful
5779539533,2016,2999,2,beautiful
pre2013_17700,2012,1650,3,beautiful
pre2013_44520,2011,1400,4,beautiful
4264273741,2013,2295,3,beautiful
pre2013_31564,2011,1295,2,beautiful
6523230671,2018,2400,2,beautiful
6266900007,2017,2850,2,beautiful
5814074016,2016,2850,2,beautiful
pre2013_64189,2012,1100,1,beautiful
6524370350,2018,2395,2,beautiful
pre2013_66777,2012,1725,3,beautiful
pre2013_17246,2012,1500,2,beautiful
pre2013_4531,2008,1800,2,beautiful
pre2013_133922,2005,950,1,beautiful
pre2013_94516,2004,1100,1,beautiful
pre2013_95024,2004,2125,2,beautiful
pre2013_95741,2004,2100,2,beautiful
pre2013_125490,2004,2100,2,beautiful
pre2013_96915,2004,2100,2,beautiful
pre2013_146520,2006,1500,1,beautiful
pre2013_100538,2004,1350,2,beautiful
pre2013_65220,2012,2350,2,beautiful
5807532785,2016,5800,3,beautiful
pre2013_116912,2001,2995,3,beautiful
pre2013_97588,2004,1400,2,beautiful
pre2013_127353,2004,2600,3,beautiful
pre2013_84855,2003,2800,3,beautiful
pre2013_127508,2004,975,0,beautiful
pre2013_127860,2004,2000,2,beautiful
pre2013_102395,2004,1050,1,beautiful
pre2013_128002,2004,2200,3,beautiful
pre2013_98413,2004,1595,2,beautiful
pre2013_129255,2004,1995,2,beautiful
pre2013_89311,2004,1420,2,beautiful
pre2013_118716,2004,1420,2,beautiful
pre2013_163894,2006,1650,2,beautiful
pre2013_118719,2004,1650,2,beautiful
pre2013_164170,2006,1650,2,beautiful
pre2013_89975,2004,1250,1,beautiful
pre2013_90094,2004,1650,2,beautiful
pre2013_90062,2004,1799,2,beautiful
pre2013_119756,2004,1050,1,beautiful
pre2013_101895,2004,1050,1,beautiful
pre2013_140276,2005,2100,3,beautiful
pre2013_120271,2004,1050,1,beautiful
pre2013_90765,2004,2200,3,beautiful
pre2013_102583,2004,1050,1,beautiful
pre2013_120761,2004,1100,1,beautiful
pre2013_91118,2004,1999,3,beautiful
pre2013_34523,2011,2395,1,beautiful
pre2013_83235,2006,3200,NA,beautiful
pre2013_91433,2004,1650,2,beautiful
pre2013_91596,2004,3500,2,beautiful
pre2013_92158,2004,1425,1,beautiful
pre2013_25317,2007,2250,3,beautiful
pre2013_93648,2004,3200,2,beautiful
pre2013_140740,2005,2495,3,beautiful
4667063990,2014,1800,1,beautiful
pre2013_94495,2004,1100,2,beautiful
pre2013_44343,2011,2500,2,beautiful
pre2013_94687,2004,1850,2,beautiful
pre2013_94808,2004,1495,1,beautiful
pre2013_95012,2004,1495,1,beautiful
pre2013_94994,2004,2600,3,beautiful
pre2013_95738,2004,2100,2,beautiful
pre2013_67059,2012,1400,0,beautiful
pre2013_96948,2004,1100,0,beautiful
pre2013_126485,2004,3200,2,beautiful
pre2013_50373,2012,1818,2,beautiful
pre2013_146074,2006,5300,4,beautiful
pre2013_55252,2012,1914,1,beautiful
pre2013_98347,2004,2700,3,beautiful
pre2013_8065,2010,1150,1,beautiful
pre2013_16040,2012,1295,1,beautiful
pre2013_134715,2005,2500,3,beautiful
pre2013_29333,2011,2575,2,beautiful
pre2013_10060,2011,3900,3,beautiful
pre2013_100642,2004,1350,1,beautiful
pre2013_30685,2011,3000,3,beautiful
5578099914,2016,1899,1,beautiful
pre2013_147284,2006,2500,3,beautiful
pre2013_60768,2012,2350,2,beautiful
pre2013_31850,2011,2900,3,beautiful
pre2013_102146,2004,2200,3,beautiful
pre2013_32607,2011,1275,1,beautiful
6597631195,2018,1999,1,beautiful
4681563075,2014,3950,2,beautiful
pre2013_44707,2011,2500,2,beautiful
pre2013_36720,2011,2550,3,beautiful
pre2013_23612,2012,2280,2,beautiful
pre2013_135061,2005,2300,2,beautiful
pre2013_37124,2011,2300,2,beautiful
pre2013_38680,2011,2350,2,beautiful
pre2013_63890,2012,1775,1,beautiful
pre2013_63996,2012,2395,2,beautiful
pre2013_45061,2011,1300,0,beautiful
pre2013_45078,2011,2500,3,beautiful
pre2013_65012,2012,1775,1,beautiful
5481581288,2016,2250,2,beautiful
pre2013_48054,2012,3500,NA,beautiful
pre2013_145334,2006,2400,2,beautiful
pre2013_16817,2012,4100,4,beautiful
6597627699,2018,2149,1,beautiful
3812296293,2013,1700,2,beautiful
4168300252,2013,4600,4,beautiful
pre2013_16870,2012,1295,1,beautiful
3610791989,2013,2840,1,beautiful
pre2013_54235,2012,1725,1,beautiful
pre2013_57366,2012,3600,3,beautiful
pre2013_69265,2012,2093,1,beautiful
4244045709,2013,3200,2,beautiful
pre2013_67445,2012,2450,2,beautiful
pre2013_153892,2007,3000,2,beautiful
4255391198,2013,2095,1,beautiful
4858763337,2015,7000,3,beautiful
pre2013_70814,2012,2350,1,beautiful
5525577365,2016,3680,3,beautiful
5515978317,2016,7000,5,beautiful
pre2013_51791,2012,3350,3,beautiful
pre2013_67526,2012,900,1,beautiful
5503931871,2016,3400,3,beautiful
5795717634,2016,4500,2,beautiful
5382622169,2016,3900,3,beautiful
pre2013_97131,2004,4000,2,beautiful
pre2013_117223,2002,3000,2,beautiful
pre2013_117245,2002,11000,5,beautiful
pre2013_28708,2008,1975,1,beautiful
pre2013_145914,2006,2500,1,beautiful
pre2013_85097,2003,1850,1,beautiful
pre2013_87795,2004,3495,3,beautiful
pre2013_98272,2004,1900,1,beautiful
pre2013_88234,2004,1175,0,beautiful
pre2013_88269,2004,1595,1,beautiful
pre2013_99113,2004,2800,2,beautiful
pre2013_88495,2004,3500,2,beautiful
pre2013_88593,2004,1346,1,beautiful
pre2013_88601,2004,1695,1,beautiful
pre2013_88648,2004,1340,1,beautiful
pre2013_89054,2004,3400,3,beautiful
pre2013_89218,2004,2500,2,beautiful
pre2013_89286,2004,4200,2,beautiful
pre2013_118672,2004,4200,2,beautiful
pre2013_130694,2004,2300,2,beautiful
4611817604,2014,10500,3,beautiful
pre2013_101464,2004,2400,1,beautiful
pre2013_101558,2004,2400,1,beautiful
pre2013_101620,2004,2400,1,beautiful
pre2013_119978,2004,3950,2,beautiful
pre2013_90324,2004,3950,2,beautiful
pre2013_102371,2004,1525,1,beautiful
pre2013_120348,2004,1150,1,beautiful
pre2013_102491,2004,1275,1,beautiful
pre2013_90753,2004,1695,1,beautiful
pre2013_90807,2004,3000,3,beautiful
pre2013_90879,2004,2400,2,beautiful
pre2013_102943,2004,2400,1,beautiful
pre2013_132580,2004,2400,1,beautiful
pre2013_94891,2004,1700,2,beautiful
pre2013_103295,2004,2350,2,beautiful
pre2013_103357,2004,2400,1,beautiful
pre2013_91494,2004,2600,2,beautiful
pre2013_121230,2004,2800,2,beautiful
pre2013_36257,2011,8500,3,beautiful
pre2013_91684,2004,2970,3,beautiful
pre2013_121596,2004,2600,2,beautiful
pre2013_135533,2005,2400,1,beautiful
pre2013_91984,2004,1275,0,beautiful
pre2013_136198,2005,2400,1,beautiful
pre2013_136460,2005,2400,1,beautiful
pre2013_136707,2005,2400,1,beautiful
pre2013_3912,2008,2495,1,beautiful
pre2013_92653,2004,1600,1,beautiful
pre2013_92849,2004,7500,3,beautiful
pre2013_39811,2011,4600,3,beautiful
pre2013_93119,2004,2350,2,beautiful
pre2013_138126,2005,2400,1,beautiful
pre2013_138428,2005,1075,0,beautiful
pre2013_138529,2005,1400,1,beautiful
pre2013_139047,2005,2400,1,beautiful
pre2013_93884,2004,4495,2,beautiful
pre2013_141032,2005,2400,1,beautiful
